sku_id,week_start,forecast_units,lower_bound,upper_bound
SKU-048,2026-10-12,12.522032966126396,11.557089764602424,13.486976167650369
SKU-048,2026-10-19,11.40040672249821,10.707642150508049,12.093171294488373
SKU-048,2026-10-26,10.80294294325475,9.921530148311323,11.684355738198178
SKU-049,2026-08-31,4.248376796096195,0.2095031907453171,8.287250401447071
SKU-049,2026-09-07,4.498940665729347,0.643641328093838,8.354240003364858
SKU-049,2026-09-14,4.333787225965116,2.092672320766682,6.57490213116355
SKU-049,2026-09-21,4.2540644213875005,3.1805565360461205,5.3275723067288805
SKU-049,2026-09-28,4.149374400652967,3.997647480872709,4.301101320433224
SKU-049,2026-10-05,4.5492922712171735,4.357799622376059,4.740784920058288
SKU-049,2026-10-12,4.5492922712171735,4.32907433070414,4.769510211730207
SKU-049,2026-10-19,4.904704206041899,4.638177701696691,5.171230710387107
SKU-050,2026-08-24,2.850568014127003,0.4788597690007186,5.222276259253288
SKU-050,2026-08-31,2.850568014127003,0.5125540171161425,5.188582011137864
SKU-050,2026-09-07,2.613661688596664,1.0010922832538942,4.226231093939434
SKU-050,2026-09-14,2.9083231896473616,2.0973714130580223,3.719274966236701
SKU-050,2026-09-21,2.9083231896473616,2.738226093544173,3.0784202857505503
SKU-050,2026-09-28,2.9083231896473616,2.7259764837929277,3.0906698955017955
SKU-050,2026-10-05,2.9821856234644497,2.79079736439408,3.173573882534819
SKU-050,2026-10-12,2.9821856234644497,2.9342105654112407,3.0301606815176587
SKU-051,2026-08-31,24.665975906986205,16.38195514409576,32.949996669876654
SKU-051,2026-09-07,27.222614168797072,19.69750077993583,34.747727557658315
SKU-051,2026-09-14,24.14362781635666,17.58883752074517,30.69841811196815
SKU-051,2026-09-21,28.31894592053729,23.048109457746463,33.589782383328114
SKU-051,2026-09-28,27.280661638731605,24.675320479148425,29.886002798314784
SKU-051,2026-10-05,31.783884060848095,29.44087618331588,34.12689193838031
SKU-051,2026-10-12,27.44209950282747,23.351149914216652,31.53304909143829
SKU-051,2026-10-19,28.88075095552629,26.15048162502166,31.611020286030918
SKU-052,2026-09-07,48.326386969468416,2.8662395873932027,93.78653435154362
SKU-052,2026-09-14,30.915480226749033,0.4497910058822079,61.38116944761586
SKU-052,2026-09-21,32.61090176416582,5.9272333390659355,59.2945701892657
SKU-052,2026-09-28,30.578732031776283,11.804387389435707,49.35307667411686
SKU-052,2026-10-05,30.291693645272336,19.216724156120904,41.36666313442377
SKU-052,2026-10-12,34.17748121288405,32.82707531604439,35.5278871097237
SKU-052,2026-10-19,8.344239578205231,5.96970644276886,10.718772713641602
SKU-052,2026-10-26,6.591011145489342,0.0,21.922745237911215
SKU-053,2026-09-07,86.10527005165598,15.1519403200641,157.05859978324787
SKU-053,2026-09-14,76.67308833969432,11.240853905686834,142.1053227737018
SKU-053,2026-09-21,62.875675182223304,20.640331801690436,105.11101856275617
SKU-053,2026-09-28,57.77314971507953,15.504187694013083,100.04211173614598
SKU-053,2026-10-05,67.15825754545686,50.36721126344419,83.94930382746954
SKU-053,2026-10-12,62.99039594514592,52.580752432763234,73.4000394575286
SKU-053,2026-10-19,58.99192065364863,54.00201874761402,63.98182255968324
SKU-053,2026-10-26,58.55915520977437,53.03718320697332,64.08112721257541
SKU-054,2026-09-07,19.532571353008095,0.0,40.191634134267076
SKU-054,2026-09-14,19.041940087618677,0.0,39.993933188018374
SKU-054,2026-09-21,16.54180567516958,1.1017364906546216,31.981874859684538
SKU-054,2026-09-28,13.458939892950555,3.330563173248013,23.587316612653098
SKU-054,2026-10-05,14.255990139096154,10.639640115452199,17.87234016274011
SKU-054,2026-10-12,13.421519520287537,10.159015568678905,16.684023471896168
SKU-054,2026-10-19,11.49957513112068,9.594876691259753,13.404273570981609
SKU-054,2026-10-26,11.207057604645906,9.685470680444112,12.728644528847699
SKU-055,2026-09-07,14.545646027123793,0.0,29.805888489155645
SKU-055,2026-09-14,13.527241261071119,0.9621635144265284,26.09231900771571
SKU-055,2026-09-21,11.934709691300792,0.6235727998313507,23.245846582770234
SKU-055,2026-09-28,11.45196234387957,3.318918031855901,19.58500665590324
SKU-055,2026-10-05,11.49957513112068,9.643381952615046,13.355768309626315
SKU-055,2026-10-12,11.207057604645906,9.942077303080183,12.472037906211629
SKU-055,2026-10-19,9.883416172756126,9.49017069988022,10.276661645632032
SKU-055,2026-10-26,9.353400892595845,8.363220133389987,10.343581651801703
SKU-056,2026-08-31,7.509257110822651,1.7483977999211957,13.270116421724108
SKU-056,2026-09-07,10.296192820117033,6.213385705596222,14.378999934637845
SKU-056,2026-09-14,9.792003559697736,5.94705060932726,13.636956510068213
SKU-056,2026-09-21,8.66939252668335,6.912216167138068,10.426568886228631
SKU-056,2026-09-28,10.345866389987016,8.733593249671562,11.95813953030247
SKU-056,2026-10-05,8.22926766232135,7.2174110855720395,9.241124239070661
SKU-056,2026-10-12,8.103406444050481,6.83208300946261,9.374729878638352
SKU-056,2026-10-19,7.6114316301258444,6.267221515464584,8.955641744787105
SKU-057,2026-08-31,17.539732253112764,0.32645612682001257,34.753008379405514
SKU-057,2026-09-07,18.483229267485317,9.515676182450058,27.450782352520577
SKU-057,2026-09-14,16.056720014462115,7.343988086606553,24.76945194231768
SKU-057,2026-09-21,14.492080440957999,9.362886266223594,19.621274615692403
SKU-057,2026-09-28,13.477814510441092,11.207809488050295,15.74781953283189
SKU-057,2026-10-05,13.521709273613734,10.690546717712794,16.352871829514676
SKU-057,2026-10-12,12.782159082118296,11.213537516544893,14.3507806476917
SKU-057,2026-10-19,11.984739945518006,11.07178749689066,12.897692394145352
SKU-058,2026-09-07,14.566370377803556,0.0,31.437203196606546
SKU-058,2026-09-14,12.28368010994816,0.0,26.779739704891064
SKU-058,2026-09-21,11.956620412298832,2.3956305140492393,21.517610310548427
SKU-058,2026-09-28,11.181355538402835,3.2836756019036217,19.07903547490205
SKU-058,2026-10-05,10.920154046359071,9.03010500175982,12.810203090958323
SKU-058,2026-10-12,10.781872770811772,9.949675595752378,11.614069945871165
SKU-058,2026-10-19,11.29035063230267,10.608895602692973,11.971805661912368
SKU-058,2026-10-26,10.823287894571804,10.519929445414194,11.126646343729414
SKU-059,2026-08-31,34.8105302917272,6.481272006343161,63.13978857711123
SKU-059,2026-09-07,36.59062269561872,9.442258307585014,63.738987083652425
SKU-059,2026-09-14,33.45182906022255,14.817350591291522,52.08630752915358
SKU-059,2026-09-21,28.592900254289454,18.739465036733698,38.44633547184521
SKU-059,2026-09-28,33.197051347314705,28.742617984350908,37.6514847102785
SKU-059,2026-10-05,32.34027049195648,28.0612555296022,36.61928545431076
SKU-059,2026-10-12,29.341603643359434,26.415528655934246,32.26767863078462
SKU-059,2026-10-19,26.627127187130906,23.712913878133723,29.54134049612809
SKU-060,2026-09-07,77.68660424253508,0.0,156.9563178789549
SKU-060,2026-09-14,40.201022487478056,0.0,85.75357816965074
SKU-060,2026-09-21,53.03140331312641,5.21059401500974,100.85221261124309
SKU-060,2026-09-28,66.27424340210234,33.37436720703439,99.17411959717029
SKU-060,2026-10-05,47.859670230324596,26.769148520851353,68.95019193979783
SKU-060,2026-10-12,53.3761730808747,39.12468032331977,67.62766583842962
SKU-060,2026-10-19,44.5515671254218,34.36338212748167,54.739752123361924
SKU-060,2026-10-26,48.946055826964795,36.52806002029862,61.36405163363097
