sku_id,week_start_date,weekly_units,unit_price,promo_flag,revenue,category,subcategory,unit_cost,list_price,launch_date
SKU-016,2024-04-22,63.0,28.15,0,1773.4499999999998,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-04-29,86.0,28.149999999999995,0,2420.9,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-05-06,48.0,28.149999999999995,0,1351.2,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-05-13,54.0,28.149999999999995,0,1520.1,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-05-20,58.0,26.98,1,2414.16,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-05-27,56.0,28.15,0,1576.4,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-06-03,27.0,28.15,0,760.05,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-06-10,24.0,28.15,0,675.6,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-06-17,60.0,28.15,0,2026.8,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-06-24,57.0,28.15,0,1604.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-07-01,147.0,24.095,1,4277.18,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-07-08,61.0,28.15,0,1717.15,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-07-15,93.0,28.149999999999995,0,2617.95,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-07-22,43.0,28.149999999999995,0,1210.45,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-07-29,49.0,28.149999999999995,0,1379.35,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-08-05,85.0,26.403333333333332,1,2535.88,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-08-12,47.0,22.85,1,1079.15,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-08-19,62.0,27.2825,1,1665.49,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-08-26,76.0,26.932499999999997,1,1998.17,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-09-02,49.0,26.56,1,1269.64,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-09-09,37.0,26.68,1,962.17,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-09-16,54.0,28.15,0,1520.1,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-09-23,45.0,28.149999999999995,0,1266.75,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-09-30,56.0,28.15,0,1576.4,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-10-07,89.0,25.435,1,2220.79,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-10-14,40.0,25.92,1,1036.8,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-10-21,85.0,28.15,0,2392.75,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-10-28,84.0,28.149999999999995,0,2674.25,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-11-04,76.0,28.15,0,2139.4,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-11-11,44.0,28.15,0,1238.6,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-11-18,36.0,28.15,0,1013.4,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-11-25,119.0,24.512,1,2886.47,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-12-02,101.0,28.15,0,2843.15,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-12-09,94.0,28.15,0,2646.1,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-12-16,70.0,23.19666666666667,1,1621.0,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-12-23,39.0,28.149999999999995,0,1097.85,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2024-12-30,68.0,25.986,1,2304.24,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-01-06,67.0,28.15,0,1886.05,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-01-13,47.0,28.15,0,1323.05,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-01-20,82.0,28.15,0,2308.3,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-01-27,80.0,28.15,0,2252.0,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-02-03,105.0,28.15,0,2955.75,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-02-10,55.0,28.149999999999995,0,1548.25,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-02-17,76.0,25.575,1,1859.74,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-02-24,58.0,28.149999999999995,0,1632.6999999999998,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-03-03,71.0,28.15,0,1998.65,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-03-10,73.0,26.46,1,1852.15,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-03-17,75.0,25.1325,1,1833.64,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-03-24,60.0,28.15,0,1689.0,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-03-31,47.0,28.149999999999995,0,1323.05,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-04-07,34.0,28.15,0,957.0999999999999,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-04-14,89.0,28.15,0,2505.3500000000004,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-04-21,70.0,28.15,0,1970.5,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-04-28,59.0,28.15,0,1660.85,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-05-05,87.0,28.15,0,2449.05,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-05-12,75.0,28.149999999999995,0,2111.25,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-05-19,82.0,27.038,1,2191.54,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-05-26,35.0,26.229999999999997,1,881.5699999999999,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-06-02,109.0,28.149999999999995,0,3068.35,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-06-09,74.0,28.149999999999995,0,2477.2,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-06-16,69.0,28.15,0,1942.35,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-06-23,39.0,28.149999999999995,0,1097.85,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-06-30,83.0,24.516,1,2784.6800000000003,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-07-07,85.0,27.52,1,2310.85,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-07-14,65.0,28.15,0,1829.75,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-07-21,110.0,28.149999999999995,0,3096.5,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-07-28,76.0,28.149999999999995,0,2139.4,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-08-04,63.0,28.15,0,1773.4499999999998,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-08-11,157.0,23.735,1,3743.9,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-08-18,112.0,26.2,1,2850.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-08-25,45.0,28.149999999999995,0,1266.75,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-09-01,71.0,26.84,1,1836.21,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-09-08,68.0,27.119999999999997,1,1848.2800000000002,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-09-15,62.0,28.15,0,1745.3,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-09-22,68.0,28.15,0,1914.2,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-09-29,124.0,28.15,0,3490.6,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-10-06,46.0,28.15,0,1294.9,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-10-13,28.0,28.15,0,788.2,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-10-20,61.0,28.15,0,1717.15,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-10-27,113.0,28.149999999999995,0,3180.95,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-11-03,79.0,28.15,0,2223.85,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-11-10,94.0,28.15,0,2646.1,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-11-17,34.0,28.15,0,957.0999999999999,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-11-24,134.0,22.87,1,3042.4,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-12-01,98.0,28.15,0,2758.7,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-12-08,137.0,28.149999999999995,0,3856.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-12-15,196.0,23.558333333333334,1,4654.68,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-12-22,57.0,26.48333333333333,1,1469.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2025-12-29,62.0,24.49,1,1509.8899999999999,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-01-05,50.0,28.15,0,1407.5,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-01-12,81.0,28.149999999999995,0,2280.15,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-01-19,37.0,28.149999999999995,0,1041.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-01-26,58.0,28.15,0,1632.7,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-02-02,53.0,28.15,0,1491.9499999999998,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-02-09,24.0,28.15,0,675.5999999999999,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-02-16,74.0,26.006,1,1854.76,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-02-23,80.0,28.149999999999995,0,2252.0,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-03-02,79.0,28.15,0,2223.85,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-03-09,53.0,28.149999999999995,0,1491.95,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-03-16,68.0,23.80666666666667,1,1604.04,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-03-23,37.0,28.149999999999995,0,1041.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-03-30,70.0,28.15,0,1970.5,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-04-06,36.0,28.15,0,1013.4,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-04-13,118.0,28.15,0,3321.7000000000003,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-04-20,97.0,28.149999999999995,0,2730.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-04-27,77.0,28.15,0,2167.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-05-04,29.0,28.15,0,816.35,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-05-11,60.0,28.15,0,1689.0,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-05-18,74.0,27.18,1,1993.8600000000001,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-05-25,46.0,28.149999999999995,0,1294.9,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-06-01,67.0,28.15,0,1886.05,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-06-08,27.0,28.149999999999995,0,1182.3,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-06-15,46.0,28.15,0,1294.9,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-06-22,58.0,28.15,0,1632.7,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-06-29,69.0,25.45,1,1731.3899999999999,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-07-06,46.0,26.973333333333333,1,1224.3,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-07-13,37.0,28.149999999999995,0,1041.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-07-20,54.0,28.15,0,1970.5,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-07-27,73.0,28.15,0,2054.95,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-08-03,78.0,28.15,0,2195.7,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-08-10,135.0,23.643333333333334,1,3178.68,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-08-17,110.0,25.344,1,2767.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-016,2026-08-24,77.0,28.15,0,2167.55,Decor,Vases,14.27,28.15,2022-10-20
SKU-017,2025-04-07,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-04-21,4.0,44.169999999999995,0,176.68,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-04-28,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-05-05,4.0,44.17,0,176.68,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-05-12,2.0,44.169999999999995,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-05-26,4.0,40.373333333333335,1,158.41,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-06-02,3.0,44.17,0,132.51,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-06-09,3.0,44.169999999999995,0,132.51,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-06-16,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-06-23,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-06-30,8.0,35.97,1,278.89,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-07-14,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-07-21,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-07-28,4.0,44.169999999999995,0,176.68,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-08-04,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-08-11,2.0,36.879999999999995,1,73.75999999999999,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-08-18,6.0,41.6375,1,244.76,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-08-25,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-09-01,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-09-08,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-09-15,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-09-22,7.0,44.17,0,309.19,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-09-29,3.0,44.17,0,132.51,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-10-06,3.0,41.7,1,127.57,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-10-13,4.0,35.11666666666667,1,140.74,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-10-27,1.0,44.169999999999995,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-11-03,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-11-10,7.0,44.169999999999995,0,309.19,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-11-17,5.0,44.169999999999995,0,220.85000000000002,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-11-24,2.0,34.644999999999996,1,69.28999999999999,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-12-01,3.0,44.169999999999995,0,132.51,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-12-08,4.0,44.17,0,176.68,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-12-15,2.0,37.72,1,75.44,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-12-22,0.0,38.28,1,0.0,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2025-12-29,2.0,41.305,1,82.61,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-01-05,2.0,44.169999999999995,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-01-12,5.0,44.17,0,220.85000000000002,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-01-19,3.0,44.17,0,132.51,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-01-26,4.0,44.169999999999995,0,176.68,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-02-02,3.0,44.17,0,132.51,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-02-09,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-02-16,5.0,39.163333333333334,1,271.52,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-03-02,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-03-16,2.0,36.25,1,72.31,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-03-23,2.0,44.169999999999995,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-03-30,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-04-06,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-04-13,4.0,44.169999999999995,0,176.68,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-04-20,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-04-27,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-05-04,7.0,44.17,0,309.19,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-05-11,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-05-18,3.0,44.169999999999995,0,132.51,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-05-25,7.0,40.239999999999995,1,276.32,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-06-08,3.0,44.169999999999995,0,132.51,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-06-15,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-06-22,2.0,44.17,0,88.34,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-06-29,6.0,41.185,1,247.42000000000002,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-07-06,1.0,34.885000000000005,1,33.39,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-07-13,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-07-20,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-07-27,5.0,44.169999999999995,0,220.85000000000002,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-08-03,3.0,44.17,0,132.51,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-08-10,13.0,35.3975,1,458.69,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-08-17,4.0,39.335,1,147.67000000000002,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-017,2026-08-24,1.0,44.17,0,44.17,Decor,Wall Art,20.0,44.17,2025-04-12
SKU-018,2024-01-01,60.0,66.416,1,3791.87,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-01-08,39.0,75.7,0,3785.0,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-01-15,37.0,75.7,0,2800.9,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-01-22,48.0,75.7,0,3633.6,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-01-29,43.0,75.7,0,3255.1,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-02-05,49.0,75.7,0,4844.8,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-02-12,58.0,66.736,1,3795.66,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-02-19,30.0,73.50800000000001,1,2517.98,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-02-26,40.0,75.7,0,3028.0,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-03-04,60.0,75.7,0,4542.0,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-03-11,53.0,66.546,1,3418.97,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-03-18,62.0,67.03833333333334,1,4076.1400000000003,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-03-25,48.0,75.7,0,3633.6,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-04-01,38.0,75.7,0,2876.6,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-04-08,50.0,75.7,0,3785.0,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-04-15,39.0,75.7,0,2952.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-04-22,38.0,75.7,0,2876.6,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-04-29,40.0,75.7,0,3028.0,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-05-06,29.0,75.7,0,2195.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-05-13,37.0,75.7,0,2800.9,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-05-20,30.0,75.7,0,2271.0,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-05-27,38.0,72.035,1,2656.7,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-06-03,41.0,75.7,0,3103.7,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-06-10,56.0,75.7,0,4239.2,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-06-17,36.0,75.7,0,2725.2,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-06-24,49.0,75.7,0,3709.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-07-01,83.0,65.005,1,5414.62,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-07-08,45.0,75.7,0,3406.5,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-07-15,59.0,75.7,0,4466.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-07-22,60.0,75.7,0,4542.0,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-07-29,57.0,75.7,0,4314.9,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-08-05,62.0,70.75166666666667,1,4244.17,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-08-12,57.0,61.3,1,3458.41,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-08-19,54.0,69.964,1,3665.14,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-08-26,52.0,75.7,0,3936.4,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-09-02,37.0,70.765,1,2600.2599999999998,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-09-09,42.0,75.7,0,3179.4,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-09-16,42.0,75.7,0,3179.4000000000005,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-09-23,31.0,75.7,0,2346.7,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-09-30,36.0,75.7,0,2725.2000000000003,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-10-07,78.0,68.86,1,5225.64,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-10-14,29.0,67.72333333333334,1,1921.48,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-10-21,53.0,75.7,0,4012.1,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-10-28,37.0,75.7,0,3255.1,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-11-04,69.0,75.7,0,5223.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-11-11,49.0,75.7,0,3709.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-11-18,62.0,70.412,1,4311.8,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-11-25,61.0,66.76,1,4087.9900000000002,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-12-02,78.0,75.7,0,5904.599999999999,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-12-09,79.0,73.125,1,5733.1,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-12-16,109.0,62.26,1,6755.66,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-12-23,77.0,68.26333333333334,1,5089.67,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2024-12-30,49.0,71.022,1,3434.5099999999998,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-01-06,57.0,75.7,0,4314.9,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-01-13,29.0,75.7,0,2195.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-01-20,29.0,75.7,0,2195.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-01-27,47.0,75.7,0,3557.9,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-02-03,39.0,75.7,0,2952.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-02-10,48.0,75.7,0,3633.6,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-02-17,11.0,75.7,0,832.6999999999999,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-02-24,32.0,75.7,0,2422.4,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-03-03,44.0,75.7,0,3330.7999999999997,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-03-10,27.0,70.47,1,1871.31,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-03-17,54.0,69.55600000000001,1,3703.92,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-03-24,36.0,75.7,0,2725.2,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-03-31,57.0,75.7,0,4314.9,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-04-07,49.0,75.7,0,3709.3,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-04-14,27.0,75.7,0,2043.9,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-04-21,43.0,75.7,0,3255.1,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-04-28,31.0,75.7,0,2346.7,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-05-05,54.0,75.7,0,4617.7,Decor,Wall Art,39.91,75.7,2023-03-26
SKU-018,2025-05-12,51.0,75.7,0,3860.7,Decor,Wall Art,39.91,75.7,2023-03-26
